number,answer,level
3901,3=√9+0*1;3=√9-0/1;3/√9=0+1;3=√9-0*1;3-√9=0/1;3-√9=0¹;3/√9+0=1;3/√9-0=1;3=√9-0¹;3=√9+0¹;3=√9+0/1;3-√9=0*1,medium
3902,3=√9-0*2;3=√9-0/2;3=√9⁰+2;3=√9+0/2;3=√9-0²;3-√9⁰=2;3=√9+0*2;3-√9=0/2;3-9⁰=2;3-√9=0*2;3=√9+0²;3-√9=0²;3=9⁰+2,medium
3903,3=√9⁰*3;3/9⁰=3;3*9⁰=3;3=√9-0/3;3*√9⁰=3;3=√9-0*3;3-√9=0/3;3-√9=0*3;3=9⁰*3;3/√9⁰=3;3+√9*0=3;3+9*0=3;3=9*0+3;3=√9+0*3;3=√9+0/3;3=√9*0+3;3-√9*0=3;3-9*0=3,easy
3904,3-√9=0*4;3=√9+0/√4;3=√9+0*√4;3=√9-0*√4;3-√9=0/√4;3=√9+0/4;3+√9⁰=4;3-√9=0*√4;3+9⁰=4;3=9⁰+√4;3-√9⁰=√4;3=√9-0/4;3=√9+0*4;3-9⁰=√4;3=√9-0*4;3=√9-0/√4;3-√9=0/4;3=√9⁰+√4,medium
3905,3-√9=0*5;3-√9=0/5;3=√9-0/5;3=√9-0*5;3=√9+0/5;3=√9+0*5,medium
3906,3-9=0-6;3=√9-0/6;3+√9-0=6;3-√9=0/6;3=√9+0/6;3+√9+0=6;3+√9=0+6;3-√9=0*6;3=√9-0*6;3=√9+0*6;3=9+0-6;3=9-0-6,easy
3907,3=√9-0*7;3=√9-0/7;3-√9=0*7;3-√9=0/7;3=√9+0/7;3=√9+0*7,medium
3908,3-√9=0/8;3=√9+0/8;3-√9=0*8;3=√9+0*8;3=√9-0*8;3=√9-0/8,medium
3909,3+9*0=√9;3-√9=0*√9;3-√9=0/√9;3*√9=0+9;3-9*0=√9;3=√9+0*√9;3=√9-0/√9;3*√9+0=9;3=9*0+√9;3=√9-0/9;3*9⁰=√9;3/9⁰=√9;3-√9*0=√9;3=√9-0*√9;3=√9+0*9;3/√9⁰=√9;3=√9-0*9;3=√9*0+√9;3-√9=0*9;3-√9=0/9;3=9⁰*√9;3=√9+0/9;3=√9+0/√9;3+√9*0=√9;3=√9⁰*√9;3*√9⁰=√9;3*√9-0=9,medium
3910,3=√9*1+0;3=√9/1+0;3=√9¹-0;3/√9=1-0;3=√9/1-0;3-√9=1*0;3=√9¹+0;3=√9/1⁰;3=√9*1-0;3-√9¹=0;3-√9*1=0;3/√9=1⁰;3/√9-1=0;3=√9-1*0;3=√9+1*0;3-√9/1=0;3=√9¹⁰;3/√9=1+0;3=√9*1⁰,medium
3911,3/√9=1¹;3=√9*1¹;3-√9+1=1;3/√9=1*1;3/√9¹=1;3=√9*1*1;3=√9-1+1;3/√9/1=1;3/√9*1=1;3=√9¹¹;3=√9¹*1;3=√9+1-1;3=√9/1*1;3=√9/1/1;3=√9¹/1;3-√9=1-1;3=√9/1¹;3/√9=1/1;3=√9*1/1,medium
3912,3/√9=1²;3/√9+1=2;3=√9/1²;3=√9*1²;3=√9¹²,medium
3913,3=9*1/3;3/9=1/3;3=9/1/3;3=9¹/3,easy
3914,3/√9+1=√4,hard
3915,3+√9=1+5;3=9-1-5;3+√9-1=5,medium
3916,3+√9¹=6;3=9-1*6;3+√9=1*6;3=9¹-6;3=9*1-6;3+√9/1=6;3+√9*1=6;3=9/1-6,easy
3917,3-9=1-7;3+√9+1=7;3=9+1-7,easy
3918,3*√9-1=8;3*√9=1+8,hard
3919,3=9*1/√9;3/9=1/√9;3*√9=1*9;3=9/1/√9;3*√9¹=9;3*√9*1=9;3*√9/1=9;3=9¹/√9,medium
3920,3/√9=2⁰;3=√9²⁰;3-√9=2*0;3=√9+2*0;3=√9*2⁰;3=√9-2*0;3=√9/2⁰,medium
3921,3/√9=2-1,hard
3922,3=√9/2*2;3/√9=2/2;3=√9*2/2;3=√9+2-2;3-√9+2=2;3-√9=2-2;3/√9*2=2;3=√9-2+2,medium
3923,3=9-2*3;3+√9=2*3;3/√9+2=3;3=√9²/3;3=√9*2-3,medium
3924,3=√9-2+√4;3+√9=2+4;3/√9=2/√4;3=9-2-4;3/√9*2=√4;3=√9+2-√4;3=√9*2/√4;3=√9/2*√4;3-√9=2-√4;3-√9+2=√4;3+√9-2=4,medium
3926,3=√9²-6;3/9=2/6;3+9=2*6;3=9*2/6,easy
3927,3*√9=2+7;3*√9-2=7,hard
3928,3+√9+2=8;3-9=2-8;3=9+2-8,easy
3929,3=√9²/√9;3/√9+2=√9;3=√9*2-√9;3+√9*2=9;3=9-2*√9;3+√9=2*√9,medium
3930,3=√9-3*0;3=√9*3⁰;3=√9/3⁰;3=√9+3*0;3-9/3=0;3-√9=3*0;3/√9=3⁰;3=9/3+0;3=9/3-0,easy
3931,3/9*3=1;3=9/3¹;3=9/3*1;3=9/3/1,easy
3932,3-√9/3=2;3=√9/3+2;3+√9=3*2;3*√9=3²;3/√9=3-2;3=9-3*2,medium
3933,3/√9=3/3;3/√9*3=3;3=√9-3+3;3-√9+3=3;3-√9=3-3;3=√9/3*3;3*√9=3*3;3+√9-3=3;3*√9/3=3;3+√9=3+3;3=9-3-3;3=√9+3-3;3=√9*3/3,medium
3934,3=√9/3+√4;3/√9+3=4;3-√9/3=√4;3=9-3*√4;3/√9=3-√4;3+9=3*4;3+√9=3*√4;3+√9/3=4,medium
3936,3=√9*3-6;3*√9=3+6;3+9/3=6;3*√9-3=6,medium
3939,3+9-3=9;3*√9/3=√9;3=9-3-√9;3*9/3=9;3*√9=3*√9;3/√9*3=√9;3+√9+3=9;3=√9*3/√9;3/9=3/9;3=√9+3-√9;3+9=3+9;3-9=3-9;3+√9=3+√9;3=9*3/9;3-√9+3=√9;3+√9-3=√9;3=9+3-9;3*9=3*9;3-√9=3-√9;3=√9-3+√9;3/√9=3/√9;3=√9/3*√9,easy
3940,3=√9*4⁰;3=√9+4*0;3/√9=4⁰;3=√9/√4⁰;3-√9=√4*0;3=√9/4⁰;3=√9-4*0;3/√9=√4⁰;3=√9*√4⁰;3=√9-√4*0;3=√9+√4*0;3-√9=4*0,medium
3941,3/√9=√4-1,hard
3942,3/√9*√4=2;3/√9=√4/2;3-√9=√4-2;3+√9-4=2;3=√9/√4*2;3=√9*√4/2;3=√9-√4+2;3-√9+√4=2;3=9-4-2;3=√9+√4-2;3+√9=4+2,medium
3943,3=√9*√4-3;3+9=4*3;3/√9+√4=3;3/√9=4-3;3=9-√4*3;3+√9=√4*3,medium
3944,3=9-√4-4;3-√9+√4=√4;3-√9+4=4;3+√9=4+√4;3/√9*4=4;3=9-4-√4;3=√9+4-4;3=√9*4/4;3=√9-4+4;3=√9/4*4;3=√9-√4+√4;3/√9*√4=√4;3-√9=√4-√4;3=√9/√4*√4;3=√9+√4-√4;3=√9*√4/√4;3+√9-4=√4;3/√9=4/4;3-√9=4-4;3+√9-√4=4;3+√9=√4+4;3/√9=√4/√4,medium
3945,3/√9+4=5;3*√9-4=5;3*√9=4+5,medium
3946,3=9*√4/6;3+9=√4*6;3/9=√4/6,medium
3947,3*√9=√4+7;3*√9-√4=7,hard
3948,3=9+√4-8;3+9-4=8;3+9=4+8;3+√9+√4=8;3-9=√4-8,easy
3949,3/√9+√4=√9;3=√9*4-9;3+9=4*√9;3/√9=4-√9;3=9-√4*√9;3+√9=√4*√9;3=√9*√4-√9;3+√9*√4=9,medium
3950,3-√9=5*0;3/√9=5⁰;3=√9*5⁰;3=√9/5⁰;3=√9+5*0;3=√9-5*0,medium
3951,3=9-5-1;3+√9=5+1;3+√9-5=1,medium
3954,3*√9=5+4;3*√9-5=4;3/√9=5-4,medium
3955,3/√9=5/5;3/√9*5=5;3-√9=5-5;3-√9+5=5;3=√9+5-5;3=√9*5/5;3=√9-5+5;3=√9/5*5,medium
3956,3/√9+5=6,hard
3957,3+9-5=7;3+9=5+7,easy
3960,3=9-6-0;3=√9-6*0;3=√9+6*0;3=√9*6⁰;3-√9=6*0;3+√9=6-0;3+√9-6=0;3/√9=6⁰;3=√9/6⁰;3+√9=6+0;3-9+6=0;3=9-6+0,easy
3961,3+√9=6*1;3+√9=6¹;3=9-6/1;3+√9=6/1;3=9-6*1;3=9-6¹,easy
3962,3/9*6=2;3+9=6*2;3=9/6*2,easy
3963,3*√9=6+3;3*√9-6=3,hard
3964,3/9*6=√4;3=9/6*√4;3+9=6*√4,medium
3965,3/√9=6-5,hard
3966,3+9=6+6;3=√9-6+6;3/√9=6/6;3=√9/6*6;3=√9*6/6;3-√9+6=6;3/√9*6=6;3-√9=6-6;3=√9+6-6;3+9-6=6,easy
3967,3/√9+6=7,hard
3969,3*√9-6=√9;3*√9=6+√9,hard
3970,3-√9=7*0;3=√9*7⁰;3=√9-7*0;3=√9+7*0;3=√9/7⁰;3/√9=7⁰,medium
3971,3+√9=7-1;3-9+7=1;3=9-7+1,easy
3972,3*√9-7=2;3*√9=7+2,hard
3974,3*√9=7+√4;3*√9-7=√4,hard
3975,3+9-7=5;3+9=7+5,easy
3976,3/√9=7-6,hard
3977,3-√9=7-7;3/√9*7=7;3=√9/7*7;3/√9=7/7;3=√9-7+7;3=√9+7-7;3=√9*7/7;3-√9+7=7,medium
3978,3/√9+7=8,hard
3980,3/√9=8⁰;3=√9/8⁰;3=√9-8*0;3-√9=8*0;3=√9+8*0;3=√9*8⁰,medium
3981,3*√9-8=1;3*√9=8+1,hard
3982,3+√9=8-2;3-9+8=2;3=9-8+2,easy
3984,3+9-8=4;3=9-8+√4;3+√9=8-√4;3-9+8=√4;3+9=8+4,easy
3987,3/√9=8-7,hard
3988,3/√9=8/8;3=√9+8-8;3-√9+8=8;3=√9/8*8;3-√9=8-8;3=√9*8/8;3=√9-8+8;3/√9*8=8,medium
3989,3/√9+8=9,hard
3990,3=9/√9+0;3*√9-9=0;3=√9+√9*0;3-9/√9=0;3=√9/√9⁰;3=√9+9*0;3/√9=9⁰;3=√9-√9*0;3=√9-9*0;3=9/√9-0;3=√9/9⁰;3/√9=√9⁰;3=√9*9⁰;3=√9*√9⁰;3*√9=9-0;3-√9=9*0;3*√9=9+0;3-√9=√9*0,medium
3991,3*√9=9*1;3*√9=9¹;3/9*√9=1;3*√9/9=1;3*√9=9/1;3=9/√9¹;3=9/√9/1;3=9/√9*1,medium
3992,3-√9/√9=2;3-9/9=2;3=9/9+2;3*√9=√9²;3/√9=√9-2;3=9-√9*2;3=√9/√9+2;3+√9=√9*2,easy
3993,3-9+9=3;3+√9-√9=3;3/9*9=3;3=√9+√9-3;3*√9/√9=3;3/√9*√9=3;3*√9=√9*3;3+9=9+3;3=√9-√9+3;3*9=9*3;3+√9=√9+3;3=9/9*3;3+√9=9-3;3=√9/√9*3;3-√9=√9-3;3=9-√9-3;3=√9*√9/3;3*9/9=3;3=9-9+3;3-√9+√9=3;3/√9=√9/3;3+9-9=3,easy
3994,3/√9+√9=4;3=9/9+√4;3-√9/√9=√4;3=9-√9*√4;3+√9/√9=4;3+√9=√9*√4;3+9=√9*4;3-9/9=√4;3/√9=√9-√4;3+9/9=4;3=√9/√9+√4,medium
3996,3=√9*√9-6;3+9/√9=6;3*√9=√9+6;3*√9-√9=6,medium
3998,3/√9=9-8,hard
3999,3=9-√9-√9;3/√9*√9=√9;3=√9-√9+√9;3-9+9=√9;3=9*√9/9;3=9/9*√9;3+9=9+√9;3*9/9=√9;3=√9/√9*√9;3/√9=9/9;3/√9*9=9;3*9/√9=9;3-√9=√9-√9;3=9-9+√9;3=√9-9+9;3=√9+√9-√9;3+√9-√9=√9;3-√9=9-9;3=√9+9-9;3=√9*√9/√9;3=9+√9-9;3-√9+9=9;3-√9+√9=√9;3-9=√9-9;3=√9*9/9;3*9=9*√9;3*9=√9*9;3+√9=9-√9;3+9-9=√9;3/9*9=√9;3/√9=√9/√9;3/9=√9/9;3+9=√9+9;3+9-√9=9;3+√9+√9=9;3+√9=√9+√9;3*√9=√9*√9;3=√9/9*9;3*√9/√9=√9,medium
4000,4*0=0+0;4*0=0*0;4*0+0=0;√4*0=0*0;√4*0+0=0;√4*0=0-0;4⁰=0⁰;4⁰*0=0;√4*0*0=0;√4*0-0=0;√4⁰=0⁰;4*0-0=0;4*0*0=0;√4*0=0+0;√4⁰*0=0;4*0=0-0,easy
4001,4⁰-0=1;√4⁰=0+1;√4⁰+0=1;√4=0⁰+1;4⁰+0=1;√4⁰-0=1;4*0=0/1;4⁰=0+1;√4-0⁰=1;√4*0=0*1;√4*0=0/1;√4*0=0¹;4*0=0¹;4*0=0*1,easy
4002,√4⁰⁰=2;√4*0⁰=2;√4+0+0=2;√4+0=0+2;√4-0-0=2;√4+0-0=2;√4=0-0+2;4*0=0²;√4-0*0=2;√4-0=0+2;√4=0*0+2;√4=0⁰*2;√4*0=0*2;√4*0=0²;√4=0+0+2;4*0=0/2;√4+0*0=2;√4-0+0=2;4*0=0*2;√4*0=0/2,easy
4003,4*0=0/3;√4*0=0/3;4=0⁰+3;4-0⁰=3;4*0=0*3;√4+0⁰=3;√4*0=0*3,easy
4004,4⁰⁰=4;4=0*0+4;4*0=0/√4;4*0=0*4;4+0-0=4;√4*0=0/√4;√4+0=0+√4;4=0+0+4;4+0=0+4;√4-0=0+√4;4*0=0*√4;√4+0*0=√4;√4=0+0+√4;4-0+0=4;√4*0=0/4;4-0-0=4;√4-0-0=√4;√4*0⁰=√4;√4=0*0+√4;√4+0+0=√4;4*0=0/4;√4+0-0=√4;4=0⁰*4;√4-0+0=√4;4+0*0=4;√4*0=0*√4;√4-0*0=√4;4-0=0+4;4-0*0=4;4*0⁰=4;4=0-0+4;√4=0⁰*√4;√4*0=0*4;√4⁰⁰=√4;√4=0-0+√4;4+0+0=4,easy
4005,√4*0=0/5;4*0=0*5;√4*0=0*5;4*0=0/5;4+0⁰=5,easy
4006,√4*0=0*6;4*0=0*6;√4*0=0/6;4*0=0/6,easy
4007,4*0=0/7;4*0=0*7;√4*0=0/7;√4*0=0*7,easy
4008,4*0=0/8;4*0=0*8;√4*0=0*8;√4*0=0/8,easy
4009,√4*0=0*√9;√4*0=0/√9;4*0=0/√9;4*0=0*9;4*0=0*√9;√4*0=0/9;4-0⁰=√9;√4*0=0*9;4=0⁰+√9;√4+0⁰=√9;4*0=0/9,easy
4010,4⁰=1-0;√4⁰=1⁰;4*0/1=0;4*0*1=0;4*0=1*0;√4*0/1=0;√4⁰=1-0;√4⁰-1=0;4*0¹=0;4⁰=1+0;4⁰-1=0;√4*0¹=0;4⁰=1⁰;√4*0*1=0;√4*0=1*0;√4⁰=1+0,easy
4011,√4⁰/1=1;√4*0=1-1;√4⁰=1/1;4⁰=1*1;4*0=1-1;4⁰/1=1;4⁰=1/1;√4-0-1=1;√4-0=1+1;√4*0+1=1;√4⁰=1¹;4⁰¹=1;√4+0=1+1;√4⁰*1=1;4⁰*1=1;√4⁰=1*1;4⁰=1¹;√4+0-1=1;√4⁰¹=1;4*0+1=1;√4=0+1+1,easy
4012,√4=0¹+2;√4⁰=1²;4⁰=1²;√4-0*1=2;4⁰+1=2;√4=0*1+2;√4-0=1*2;√4+0¹=2;√4-0/1=2;√4+0/1=2;√4⁰+1=2;√4=0/1+2;√4+0*1=2;√4-0¹=2;√4+0=1*2;√4=0+1*2,medium
4013,4+0=1+3;4-0-1=3;4+0-1=3;√4+0+1=3;4-0=1+3;√4-0+1=3;4=0+1+3;√4=0-1+3,easy
4014,4=0¹+4;√4-0/1=√4;4+0=1*4;4=0+1*4;4=0/1+4;√4-0=1*√4;4-0=1*4;4+0*1=4;√4=0/1+√4;√4+0/1=√4;4⁰+1=√4;√4+0=1*√4;4-0¹=4;4-0/1=4;√4-0*1=√4;√4⁰+1=√4;√4=0+1*√4;√4=0¹+√4;4+0/1=4;√4-0¹=√4;√4+0¹=√4;√4=0*1+√4;4+0¹=4;√4+0*1=√4;4-0*1=4;4=0*1+4,easy
4015,4+0+1=5;4-0+1=5;4=0-1+5,easy
4019,√4+0+1=√9;√4=0-1+√9;4+0-1=√9;4-0=1+√9;√4-0+1=√9;4+0=1+√9;4=0+1+√9;4-0-1=√9,medium
4020,4*0²=0;√4-0=2+0;√4+0=2-0;√4*0=2*0;√4-0=2-0;4*0=2*0;√4+0=2+0;√4*0*2=0;√4*0²=0;4⁰=2⁰;4*0*2=0;√4=0+2+0;√4+0-2=0;√4*0/2=0;√4⁰=2⁰;√4=0+2-0;√4-0-2=0;4*0/2=0,easy
4021,√4+0=2*1;4⁰²=1;√4-0=2/1;√4=0+2¹;√4-0=2*1;4⁰=2-1;√4+0=2¹;√4⁰=2-1;√4=0+2/1;√4-0=2¹;√4=0+2*1;√4⁰²=1;√4+0=2/1,medium
4022,√4=0²+2;4-0=2*2;4⁰=2/2;√4-0*2=2;√4*0+2=2;√4=0*2+2;√4⁰*2=2;√4+0/2=2;4*0+2=2;√4-0/2=2;4=0+2*2;4+0=2+2;4*0=2-2;4-0=2+2;4=0+2+2;√4+0*2=2;√4=0/2+2;4+0-2=2;4+0=2*2;4+0=2²;4=0+2²;4-0-2=2;4⁰*2=2;√4*0=2-2;√4-0²=2;4-0=2²;√4+0²=2;√4⁰=2/2,easy
4023,√4⁰+2=3;4⁰+2=3,hard
4024,4⁰=2/√4;√4*0=2-√4;√4+0+2=4;4*0+2=√4;√4-0+2=4;√4*0+2=√4;√4=0*2+√4;4=0/2+4;4-0²=4;√4=0-2+4;4-0=2+√4;4=0²+4;√4-0/2=√4;4=0+2+√4;4⁰*2=√4;√4+0/2=√4;√4⁰*2=√4;4*0=2-√4;√4-0²=√4;4+0-2=√4;4-0=2*√4;√4-0*2=√4;4-0-2=√4;√4+0²=√4;√4=0/2+√4;√4+0*2=√4;4+0²=4;4-0/2=4;4=0*2+4;√4=0²+√4;4+0=2*√4;4-0*2=4;√4⁰=2/√4;4+0=2+√4;4+0/2=4;4=0+2*√4;4+0*2=4,easy
4026,4=0-2+6;4-0+2=6;4+0+2=6,easy
4029,4⁰+2=√9;√4⁰+2=√9,hard
4030,√4*0*3=0;4*0*3=0;4*0=3*0;√4*0=3*0;4⁰=3⁰;√4⁰=3⁰;4*0/3=0;√4*0/3=0,easy
4031,4-0=3+1;√4=0+3-1;4+0-3=1;√4+0=3-1;4=0+3+1;4+0=3+1;√4-0=3-1;4-0-3=1,easy
4032,4⁰=3-2;√4-0/3=2;√4-0*3=2;√4+0*3=2;√4=0*3+2;√4⁰=3-2;√4+0/3=2;√4=0/3+2,medium
4033,√4⁰*3=3;4⁰=3/3;4⁰*3=3;4*0=3-3;4*0+3=3;√4⁰=3/3;√4*0=3-3;√4*0+3=3,easy
4034,4=0/3+4;4=0*3+4;4+0*3=4;4⁰=3-√4;4+0/3=4;4-0/3=4;√4=0/3+√4;√4-0*3=√4;√4=0*3+√4;√4+0/3=√4;√4+0*3=√4;4-0*3=4;4⁰+3=4;√4⁰+3=4;√4-0/3=√4;√4⁰=3-√4,easy
4035,√4-0+3=5;√4=0-3+5;√4+0+3=5,medium
4037,4+0+3=7;4=0-3+7;4-0+3=7,easy
4039,4⁰*3=√9;√4*0+3=√9;4⁰=3/√9;√4⁰*3=√9;√4⁰=3/√9;4*0=3-√9;4*0+3=√9;√4*0=3-√9,medium
4040,4*0=4*0;√4*0/4=0;4=0+4-0;√4-0=√4-0;4*0=√4*0;4⁰=4⁰;√4*0=4*0;4*0*4=0;√4⁰=4⁰;√4+0=√4-0;√4*0*√4=0;4+0=4+0;4-0=4+0;4+0-4=0;√4=0+√4+0;√4-0-√4=0;4+0=4-0;√4*0/√4=0;4=0+4+0;√4*0*4=0;4-0-4=0;4-0=4-0;√4=0+√4-0;√4+0-√4=0;4⁰=√4⁰;√4*0=√4*0;4*0/√4=0;√4-0=√4+0;√4+0=√4+0;4*0*√4=0;4*0/4=0;√4⁰=√4⁰,easy
4041,√4-0=√4*1;4=0+4¹;4=0+4*1;4-0=4*1;4⁰=√4-1;4-0=4/1;4+0=4*1;√4-0=√4¹;√4=0+√4*1;√4⁰=√4-1;4+0=4/1;√4+0=√4/1;√4-0=√4/1;4+0=4¹;4=0+4/1;√4=0+√4/1;√4=0+√4¹;√4+0=√4¹;√4+0=√4*1;4-0=4¹,easy
4042,4⁰=√4/2;4+0=√4+2;4*0+√4=2;√4=0+4-2;√4+0=4-2;4-0=√4+2;4*0=√4-2;4=0+√4²;√4+0/√4=2;4-0-√4=2;4+0-√4=2;4⁰*√4=2;√4-0=4/2;4=0+√4+2;√4+0*√4=2;√4+0=4/2;√4-0*4=2;4-0=√4*2;4-0=√4²;√4⁰=√4/2;√4=0+4/2;√4+0/4=2;√4=0/4+2;√4=0/√4+2;√4*0=√4-2;√4+0*4=2;4=0+√4*2;√4=0*√4+2;√4-0/√4=2;4+0=√4²;√4=0*4+2;√4-0*√4=2;√4-0=4-2;√4⁰*√4=2;√4-0/4=2;√4*0+√4=2;4+0=√4*2,medium
4043,√4⁰+√4=3;√4⁰=4-3;4⁰=4-3;4⁰+√4=3,medium
4044,√4+0*4=√4;√4-0*4=√4;√4*0+4=4;√4⁰=√4/√4;4=0+√4*√4;√4=0/4+√4;√4+0/4=√4;√4-0/√4=√4;√4=0-√4+4;4-0-√4=√4;4-0=√4+√4;√4=0*√4+√4;4=0/4+4;√4+0/√4=√4;4+0-√4=√4;√4*0+√4=√4;4⁰*√4=√4;√4=0*4+√4;√4+0+√4=4;√4+0=4/√4;4=0*4+4;4+0*√4=4;4-0*√4=4;4=0+√4+√4;4⁰=4/4;√4⁰*4=4;√4-0=4-√4;4*0+4=4;4⁰*4=4;4*0=√4-√4;√4⁰=4/4;√4-0/4=√4;√4=0/√4+√4;4-0/√4=4;√4-0=4/√4;4+0=√4+√4;√4-0+√4=4;4=0*√4+4;√4-0*√4=√4;4-0/4=4;4+0*4=4;√4=0+4-√4;√4*0=4-4;4-0*4=4;√4*0=√4-√4;√4+0=4-√4;4*0=4-4;4-0=√4*√4;√4+0*√4=√4;√4⁰*√4=√4;4+0/√4=4;4⁰=√4/√4;4+0=√4*√4;√4=0+4/√4;4+0/4=4;4*0+√4=√4;4=0/√4+4,easy
4045,√4⁰+4=5;4⁰+4=5,hard
4046,4=0-√4+6;√4+0+4=6;4-0+√4=6;√4=0-4+6;√4-0+4=6;4+0+√4=6,medium
4048,4-0+4=8;4=0-4+8;4+0+4=8,easy
4049,√4⁰=4-√9;4⁰+√4=√9;√4⁰+√4=√9;4⁰=4-√9,medium
4050,√4⁰=5⁰;√4*0*5=0;√4*0/5=0;√4*0=5*0;4*0=5*0;4*0*5=0;4⁰=5⁰;4*0/5=0,easy
4051,4-0=5-1;4=0+5-1;4+0=5-1,easy
4052,√4+0*5=2;√4=0/5+2;√4-0*5=2;√4=0*5+2;√4+0/5=2;√4-0/5=2,medium
4053,√4+0=5-3;√4-0=5-3;√4=0+5-3,medium
4054,4=0/5+4;√4-0/5=√4;√4-0*5=√4;4⁰=5-4;√4⁰=5-4;4=0*5+4;4-0*5=4;4+0/5=4;√4=0/5+√4;√4+0/5=√4;4+0*5=4;√4+0*5=√4;√4=0*5+√4;4-0/5=4,easy
4055,4⁰*5=5;4⁰=5/5;4*0+5=5;√4⁰=5/5;√4*0+5=5;4*0=5-5;√4⁰*5=5;√4*0=5-5,easy
4056,4⁰+5=6;√4⁰+5=6,hard
4057,√4+0+5=7;√4-0+5=7;√4=0-5+7,medium
4059,4=0-5+9;√4+0=5-√9;4+0+5=9;4-0+5=9;√4=0+5-√9;√4-0=5-√9,easy
4060,√4*0/6=0;√4*0=6*0;4⁰=6⁰;4*0*6=0;4*0/6=0;4*0=6*0;√4⁰=6⁰;√4*0*6=0,easy
4062,4+0=6-2;√4+0*6=2;√4+0/6=2;√4=0*6+2;√4=0/6+2;4-0=6-2;4=0+6-2;√4-0/6=2;√4-0*6=2,easy
4063,√4=0+6/3;√4-0=6/3;√4+0=6/3,medium
4064,4+0*6=4;4-0*6=4;√4+0=6-4;√4-0=6-4;4=0*6+4;4+0=6-√4;√4=0/6+√4;√4-0/6=√4;4+0/6=4;√4-0*6=√4;4-0=6-√4;√4=0*6+√4;4-0/6=4;√4+0/6=√4;√4+0*6=√4;4=0+6-√4;4=0/6+4;√4=0+6-4,easy
4065,4⁰=6-5;√4⁰=6-5,hard
4066,4⁰*6=6;√4⁰*6=6;√4⁰=6/6;4*0+6=6;4⁰=6/6;4*0=6-6;√4*0=6-6;√4*0+6=6,easy
4067,4⁰+6=7;√4⁰+6=7,hard
4068,√4-0+6=8;√4=0-6+8;√4+0+6=8,medium
4069,√4+0=6/√9;√4-0=6/√9;√4=0+6/√9,medium
4070,4*0*7=0;4*0/7=0;√4*0=7*0;√4*0/7=0;4*0=7*0;√4⁰=7⁰;4⁰=7⁰;√4*0*7=0,easy
4072,√4-0*7=2;√4=0*7+2;√4=0/7+2;√4-0/7=2;√4+0*7=2;√4+0/7=2,medium
4073,4-0=7-3;4=0+7-3;4+0=7-3,easy
4074,4+0*7=4;4-0/7=4;√4+0/7=√4;√4-0/7=√4;√4=0*7+√4;4-0*7=4;4=0*7+4;√4=0/7+√4;√4-0*7=√4;4=0/7+4;4+0/7=4;√4+0*7=√4,easy
4075,√4+0=7-5;√4-0=7-5;√4=0+7-5,medium
4076,√4⁰=7-6;4⁰=7-6,hard
4077,√4⁰*7=7;√4*0=7-7;4⁰*7=7;√4⁰=7/7;4⁰=7/7;4*0=7-7;4*0+7=7;√4*0+7=7,easy
4078,√4⁰+7=8;4⁰+7=8,hard
4079,4+0=7-√9;√4+0+7=9;√4=0-7+9;4-0=7-√9;√4-0+7=9;4=0+7-√9,medium
4080,4⁰=8⁰;4*0=8*0;4*0*8=0;√4*0=8*0;4*0/8=0;√4⁰=8⁰;√4*0*8=0;√4*0/8=0,easy
4082,√4+0*8=2;√4=0/8+2;√4+0/8=2;√4-0*8=2;4+0=8/2;√4-0/8=2;4-0=8/2;√4=0*8+2;4=0+8/2,easy
4084,4-0/8=4;√4-0=8/4;√4+0=8/4;√4+0*8=√4;√4=0/8+√4;4+0=8-4;4-0=8-4;4-0*8=4;4+0/8=4;4+0=8/√4;√4-0/8=√4;4=0+8/√4;√4=0+8/4;4+0*8=4;4=0*8+4;√4+0/8=√4;4=0+8-4;4-0=8/√4;√4-0*8=√4;√4=0*8+√4;4=0/8+4,easy
4086,√4+0=8-6;√4=0+8-6;√4-0=8-6,medium
4087,√4⁰=8-7;4⁰=8-7,hard
4088,4⁰*8=8;√4*0+8=8;4*0+8=8;√4⁰=8/8;√4⁰*8=8;√4*0=8-8;4*0=8-8;4⁰=8/8,easy
4089,4⁰+8=9;√4⁰+8=9,hard
4090,√4⁰=9⁰;4⁰=√9⁰;4*0/9=0;4*0*√9=0;√4*0=√9*0;√4*0=9*0;4*0=9*0;√4*0*9=0;4*0=√9*0;4*0*9=0;√4*0/√9=0;4*0/√9=0;√4*0*√9=0;4⁰=9⁰;√4*0/9=0;√4⁰=√9⁰,easy
4091,√4-0=√9-1;4-0=√9+1;√4+0=√9-1;4+0-√9=1;4-0-√9=1;4+0=√9+1;√4=0+√9-1;4=0+√9+1,medium
4092,4⁰=√9-2;√4+0/√9=2;√4=0/√9+2;√4-0/9=2;√4+0*√9=2;√4+0/9=2;√4-0/√9=2;√4=0/9+2;√4⁰=√9-2;√4+0*9=2;√4-0*9=2;√4=0*9+2;√4-0*√9=2;√4=0*√9+2,medium
4093,4*0=√9-3;√4⁰*√9=3;√4*0=√9-3;√4⁰=√9/3;√4*0+√9=3;4⁰*√9=3;4⁰=√9/3;4*0+√9=3,medium
